f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
234.096,417.333,655.7644,835.7109999999998,1160.0,2088.0,3184.0,3648.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,14.182000000000002,31.308200000000014,46.021600000000014,53.58380000000002,qmof-467f2a8_primitive
234.096,417.333,655.7643999999998,835.7109999999998,1160.0,2088.0,3184.0,3648.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,14.182000000000002,31.308200000000006,46.02160000000001,53.5838,qmof-467f2a8_primitive
234.096,417.333,655.7644,835.7109999999998,1160.0,2088.0,3184.0,3648.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,14.182000000000002,31.308200000000006,46.02160000000001,53.58380000000002,qmof-467f2a8_primitive
234.096,417.3329999999999,655.7643999999999,835.7109999999997,1160.0,2088.0,3184.0,3648.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,14.182000000000002,31.308200000000006,46.02160000000001,53.58380000000002,qmof-467f2a8_primitive
239.3932,427.1319999999999,631.5011999999998,799.585,1204.0,2080.0,3264.0,3928.0,28.0,56.0,80.0,106.0,136.0,328.0,464.0,602.0,14.057199999999998,29.8808,43.50880000000001,56.3226,qmof-467f2a8_primitive
239.39319999999995,427.13199999999983,631.5011999999998,799.5849999999999,1204.0,2080.0,3264.0,3928.0,28.0,56.0,80.0,106.0,136.0,328.0,464.0,602.0,14.057199999999998,29.8808,43.5088,56.3226,qmof-467f2a8_primitive
495.8118999999998,995.5596000000002,1684.1477999999995,1998.021000000001,3055.0,6600.0,8928.0,9882.0,64.0,138.0,222.0,282.0,360.0,900.0,1314.0,1554.0,32.70330000000002,77.39340000000007,118.27439999999996,141.41579999999996,qmof-267f8b8_primitive
126.5576,226.848,352.8244,415.3309999999999,2996.0,1824.0,3088.0,4004.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,9.7478,18.634000000000007,27.788,32.933800000000005,qmof-76e817e_primitive
126.5576,226.848,352.8244,415.3309999999999,2996.0,1824.0,3088.0,4004.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,9.7478,18.634000000000004,27.788000000000007,32.93379999999999,qmof-76e817e_primitive
126.5576,226.848,352.8244,415.3309999999999,2996.0,1824.0,3088.0,4004.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,9.747799999999998,18.634000000000004,27.788000000000004,32.933800000000005,qmof-76e817e_primitive
126.5576,226.848,352.8244,415.331,2996.0,1824.0,3088.0,4004.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,9.7478,18.634000000000007,27.788000000000004,32.93379999999999,qmof-76e817e_primitive
146.0144,279.203,419.4304,457.899,1186.0,1880.0,3160.0,4264.0,18.0,38.0,56.0,60.0,94.0,230.0,328.0,302.0,10.2952,22.4094,34.3176,36.7094,qmof-76e817e_primitive
146.0144,279.20300000000003,419.4303999999999,457.899,1186.0,1880.0,3160.0,4264.0,18.0,38.0,56.0,60.0,94.0,230.0,328.0,302.0,10.2952,22.4094,34.3176,36.7094,qmof-76e817e_primitive
146.0144,279.203,419.4303999999999,457.899,1186.0,1880.0,3160.0,4264.0,18.0,38.0,56.0,60.0,94.0,230.0,328.0,302.0,10.2952,22.4094,34.3176,36.70940000000001,qmof-76e817e_primitive
146.0144,279.20299999999986,419.4304,457.899,1186.0,1880.0,3160.0,4264.0,18.0,38.0,56.0,60.0,94.0,230.0,328.0,302.0,10.2952,22.409400000000005,34.3176,36.7094,qmof-76e817e_primitive
146.0144,279.2029999999999,419.4303999999999,457.899,1186.0,1880.0,3160.0,4264.0,18.0,38.0,56.0,60.0,94.0,230.0,328.0,302.0,10.2952,22.4094,34.317600000000006,36.7094,qmof-76e817e_primitive
146.01440000000002,279.2029999999999,419.4304,457.899,1186.0,1880.0,3160.0,4264.0,18.0,38.0,56.0,60.0,94.0,230.0,328.0,302.0,10.2952,22.4094,34.3176,36.70940000000001,qmof-76e817e_primitive
146.0144,279.203,419.4303999999999,457.899,1186.0,1880.0,3160.0,4264.0,18.0,38.0,56.0,60.0,94.0,230.0,328.0,302.0,10.2952,22.409399999999994,34.3176,36.7094,qmof-76e817e_primitive
146.0144,279.203,419.4303999999999,457.899,1186.0,1880.0,3160.0,4264.0,18.0,38.0,56.0,60.0,94.0,230.0,328.0,302.0,10.2952,22.4094,34.317600000000006,36.7094,qmof-76e817e_primitive
675.3123000000005,1383.512999999999,2159.7768000000005,2865.104999999998,3015.0,6180.0,9504.0,11196.0,96.0,204.0,318.0,438.0,522.0,1320.0,1974.0,2454.0,43.52639999999997,103.03320000000002,156.7853999999999,200.079,qmof-1fe2c67_primitive
268.8116,552.993,918.4844,1151.377,1118.0,2352.0,3506.0,4198.0,40.0,84.0,140.0,180.0,224.0,562.0,804.0,942.0,16.972,40.74840000000002,62.22440000000002,76.01880000000003,qmof-d7b34d4_primitive
268.8116,552.993,918.4844,1151.377,1118.0,2352.0,3506.0,4198.0,40.0,84.0,140.0,180.0,224.0,562.0,804.0,942.0,16.972,40.74840000000002,62.22440000000002,76.01880000000003,qmof-d7b34d4_primitive
232.2448,452.5952,693.0743999999999,853.497,1066.0,2090.0,2976.0,3408.0,32.0,66.0,100.0,126.0,166.0,404.0,560.0,618.0,14.904,33.71140000000001,48.58040000000001,57.356600000000014,qmof-d7b34d4_primitive
232.2448,452.5952,693.0743999999999,853.497,1066.0,2090.0,2976.0,3408.0,32.0,66.0,100.0,126.0,166.0,404.0,560.0,618.0,14.904,33.71140000000001,48.58040000000001,57.356600000000014,qmof-d7b34d4_primitive
340.19159999999994,758.4720000000001,1261.6204000000002,1504.3979999999997,1410.0,3288.0,4948.0,5760.0,52.0,116.0,192.0,236.0,332.0,932.0,1376.0,1664.0,22.262800000000013,57.19560000000003,87.6192,105.8348,qmof-65ef97b_primitive
135.23319999999998,294.831,432.2300000000001,471.81700000000006,538.0,1224.0,1544.0,1360.0,22.0,46.0,68.0,78.0,114.0,272.0,352.0,322.0,9.335000000000004,22.2222,30.278800000000007,30.15740000000001,qmof-65ef97b_primitive
190.0944,381.021,583.1404,695.4470000000001,840.0,1704.0,2416.0,2432.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,12.7132,29.21380000000001,41.83280000000001,46.29420000000001,qmof-65ef97b_primitive
472.7456999999999,966.1440000000003,1600.3668000000002,2054.112,1980.0,4128.0,6072.0,6768.0,69.0,144.0,236.0,312.0,380.0,952.0,1376.0,1560.0,29.2461,69.60800000000003,104.75959999999998,125.95439999999998,qmof-f7d0925_primitive
282.0046000000001,640.2540000000002,1238.8768000000002,1574.4984,826.0,2112.0,2980.0,3276.0,48.0,100.0,196.0,264.0,296.0,768.0,1144.0,1360.0,15.508800000000011,41.54920000000002,67.9812,84.56800000000004,qmof-f7d0925_primitive
282.0046,640.2540000000005,1238.876799999999,1574.4984000000002,826.0,2112.0,2980.0,3276.0,48.0,100.0,196.0,264.0,296.0,768.0,1144.0,1360.0,15.508800000000008,41.54920000000003,67.9812,84.56800000000003,qmof-f7d0925_primitive
282.00460000000004,640.2540000000004,1238.8768,1574.4984,826.0,2112.0,2980.0,3276.0,48.0,100.0,196.0,264.0,296.0,768.0,1144.0,1360.0,15.508800000000011,41.54920000000003,67.9812,84.56800000000003,qmof-f7d0925_primitive
282.0046000000001,640.2540000000005,1238.8768,1574.4984000000002,826.0,2112.0,2980.0,3276.0,48.0,100.0,196.0,264.0,296.0,768.0,1144.0,1360.0,15.508800000000011,41.54920000000002,67.9812,84.56800000000004,qmof-f7d0925_primitive
472.74569999999926,966.1440000000003,1600.3668000000007,2054.1120000000005,1980.0,4128.0,6072.0,6768.0,69.0,144.0,236.0,312.0,380.0,952.0,1376.0,1560.0,29.24610000000002,69.60800000000002,104.75959999999998,125.95440000000004,qmof-f7d0925_primitive
274.8756999999999,559.5210000000004,889.7045999999999,1129.6230000000005,1201.0,2484.0,3696.0,4056.0,40.0,84.0,132.0,174.0,216.0,540.0,780.0,894.0,17.853600000000007,41.94960000000002,62.56440000000002,74.50380000000003,qmof-94657de_primitive
274.8756999999999,559.5210000000004,889.7045999999999,1129.6230000000005,1201.0,2484.0,3696.0,4056.0,40.0,84.0,132.0,174.0,216.0,540.0,780.0,894.0,17.853600000000007,41.94960000000002,62.56440000000002,74.50380000000004,qmof-94657de_primitive
274.8756999999999,559.5210000000004,889.7045999999999,1129.6230000000005,1201.0,2484.0,3696.0,4056.0,40.0,84.0,132.0,174.0,216.0,540.0,780.0,894.0,17.853600000000007,41.94960000000002,62.56440000000001,74.50380000000003,qmof-94657de_primitive
274.8756999999999,559.5210000000004,889.7045999999999,1129.6230000000005,1201.0,2484.0,3696.0,4056.0,40.0,84.0,132.0,174.0,216.0,540.0,780.0,894.0,17.853600000000007,41.94960000000002,62.56440000000002,74.50380000000004,qmof-94657de_primitive
241.8194,496.79100000000005,822.2103999999998,979.3020000000004,920.0,1944.0,2920.0,3408.0,38.0,78.0,132.0,156.0,210.0,510.0,724.0,908.0,14.994200000000006,36.14380000000002,54.512400000000014,67.35960000000001,qmof-94657de_primitive
241.8194,496.79100000000005,822.2103999999998,979.3020000000004,920.0,1944.0,2920.0,3408.0,38.0,78.0,132.0,156.0,210.0,510.0,724.0,908.0,14.994200000000006,36.14380000000002,54.512400000000014,67.35960000000001,qmof-94657de_primitive
241.8194,496.79100000000005,822.2103999999998,979.3020000000004,920.0,1944.0,2920.0,3408.0,38.0,78.0,132.0,156.0,210.0,510.0,724.0,908.0,14.994200000000006,36.14380000000002,54.512400000000014,67.35960000000001,qmof-94657de_primitive
241.8194,496.79100000000005,822.2103999999997,979.3020000000004,920.0,1944.0,2920.0,3408.0,38.0,78.0,132.0,156.0,210.0,510.0,724.0,908.0,14.994200000000006,36.14380000000002,54.51240000000002,67.35960000000001,qmof-94657de_primitive
118.7144,219.0960000000001,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.262400000000007,23.04480000000001,24.6794,qmof-94657de_primitive
118.7144,219.0960000000001,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.262400000000007,23.04480000000001,24.6794,qmof-94657de_primitive
76.52189999999999,118.62599999999998,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.1841,8.008,10.6624,9.5744,qmof-4d114b5_primitive
76.52189999999999,118.62599999999998,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.1841,8.008000000000001,10.662399999999998,9.5744,qmof-4d114b5_primitive
76.52189999999999,118.626,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.1841,8.008000000000001,10.6624,9.5744,qmof-4d114b5_primitive
76.5219,118.62599999999998,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.184099999999999,8.008000000000001,10.662400000000002,9.5744,qmof-4d114b5_primitive
76.5219,118.62599999999998,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.184099999999999,8.008000000000001,10.6624,9.5744,qmof-4d114b5_primitive
76.5219,118.62599999999998,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.184099999999999,8.008000000000001,10.662400000000002,9.5744,qmof-4d114b5_primitive
76.5219,118.62599999999998,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.1841,8.008000000000001,10.6624,9.5744,qmof-4d114b5_primitive
76.5219,118.62599999999998,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.1841,8.008000000000001,10.6624,9.5744,qmof-4d114b5_primitive
76.52189999999999,118.62599999999998,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.1841,8.008,10.6624,9.5744,qmof-4d114b5_primitive
76.52189999999999,118.62599999999998,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.1841,8.008000000000001,10.6624,9.5744,qmof-4d114b5_primitive
76.52189999999999,118.62599999999998,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.1841,8.008,10.6624,9.5744,qmof-4d114b5_primitive
76.52189999999999,118.62599999999998,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.1841,8.008000000000001,10.6624,9.5744,qmof-4d114b5_primitive
76.52189999999999,118.626,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.1841,8.008000000000001,10.6624,9.5744,qmof-4d114b5_primitive
76.52189999999999,118.626,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.1841,8.008,10.6624,9.5744,qmof-4d114b5_primitive
76.5219,118.62599999999998,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.184099999999999,8.008000000000001,10.6624,9.5744,qmof-4d114b5_primitive
76.5219,118.62599999999998,188.3242,205.0776,366.0,552.0,748.0,750.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,4.184099999999999,8.008000000000001,10.6624,9.5744,qmof-4d114b5_primitive
273.1187999999999,567.331,879.5523999999997,1196.8392,1242.0,2560.0,4048.0,5010.0,38.0,82.0,128.0,176.0,210.0,538.0,832.0,1026.0,17.490200000000005,41.84660000000001,65.05600000000001,83.54720000000003,qmof-20f906c_primitive
165.0666,323.47099999999995,501.3164,611.7081999999999,750.0,1448.0,2156.0,2560.0,22.0,46.0,72.0,88.0,122.0,312.0,424.0,478.0,9.9478,23.1486,33.972,40.1528,qmof-20f906c_primitive
144.91320000000002,330.2760000000002,523.5090000000001,598.3432,540.0,1320.0,1770.0,1684.0,24.0,52.0,84.0,98.0,140.0,358.0,468.0,448.0,9.6088,24.547600000000006,35.429200000000016,36.351400000000005,qmof-20f906c_primitive
223.7358,453.5692,679.5103999999999,846.919,966.0,1954.0,2828.0,3088.0,32.0,66.0,100.0,126.0,166.0,404.0,560.0,614.0,14.0512,32.48180000000001,46.81560000000001,54.62060000000002,qmof-150e43b_primitive
176.40519999999995,324.7169999999999,522.5523999999999,669.1508000000001,854.0,1584.0,2464.0,3000.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,476.0,10.8022,24.378200000000007,36.90480000000001,44.426,qmof-150e43b_primitive
246.7158,502.197,789.4863999999995,1068.144,1248.0,2568.0,3952.0,5088.0,34.0,74.0,116.0,160.0,190.0,490.0,772.0,968.0,17.97300000000001,41.04100000000002,63.23880000000001,84.26880000000001,qmof-b310fab_primitive
118.7144,219.096,337.32039999999995,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.262400000000007,23.044799999999995,24.679400000000008,qmof-b310fab_primitive
63.8532,132.90599999999998,186.41,162.23720000000003,246.0,528.0,584.0,350.0,10.0,20.0,28.0,26.0,48.0,108.0,124.0,88.0,4.044200000000001,9.2708,11.490799999999998,8.543399999999998,qmof-b310fab_primitive
110.855,184.977,269.0824,284.33500000000004,764.0,984.0,1408.0,1190.0,14.0,26.0,36.0,40.0,62.0,138.0,148.0,128.0,7.0798,13.6598,17.8396,17.2824,qmof-8700bb5_primitive
110.855,184.977,269.0824,284.33500000000004,764.0,984.0,1408.0,1190.0,14.0,26.0,36.0,40.0,62.0,138.0,148.0,128.0,7.0798,13.6598,17.8396,17.2824,qmof-8700bb5_primitive
73.3444,109.19099999999996,143.52039999999997,83.18099999999998,400.0,600.0,784.0,456.0,8.0,14.0,16.0,10.0,30.0,56.0,44.0,34.0,4.5032,8.054200000000002,9.0,5.682600000000001,qmof-8700bb5_primitive
73.3444,109.19099999999996,143.52039999999997,83.18099999999998,400.0,600.0,784.0,456.0,8.0,14.0,16.0,10.0,30.0,56.0,44.0,34.0,4.5032,8.054200000000002,9.0,5.682600000000001,qmof-8700bb5_primitive
222.4594,451.911,715.6803999999997,843.8769999999998,916.0,1896.0,2740.0,2956.0,34.0,70.0,112.0,134.0,182.0,440.0,604.0,666.0,14.446600000000002,33.86460000000001,49.35840000000002,57.41980000000002,qmof-8fd6676_primitive
222.4594,451.911,715.6803999999997,843.8769999999998,916.0,1896.0,2740.0,2956.0,34.0,70.0,112.0,134.0,182.0,440.0,604.0,666.0,14.4466,33.86460000000001,49.35840000000002,57.41980000000002,qmof-8fd6676_primitive
222.4594,451.911,715.6803999999997,843.8769999999998,916.0,1896.0,2740.0,2956.0,34.0,70.0,112.0,134.0,182.0,440.0,604.0,666.0,14.4466,33.86460000000001,49.35840000000002,57.41980000000002,qmof-8fd6676_primitive
222.4594,451.911,715.6803999999997,843.8769999999998,916.0,1896.0,2740.0,2956.0,34.0,70.0,112.0,134.0,182.0,440.0,604.0,666.0,14.4466,33.86460000000001,49.35840000000002,57.41980000000002,qmof-8fd6676_primitive
73.3444,109.19099999999996,143.52039999999997,83.18099999999998,400.0,600.0,784.0,456.0,8.0,14.0,16.0,10.0,30.0,56.0,44.0,34.0,4.5032000000000005,8.054200000000002,9.0,5.682600000000001,qmof-f3e009b_primitive
73.3444,109.19099999999996,143.52039999999997,83.18099999999998,400.0,600.0,784.0,456.0,8.0,14.0,16.0,10.0,30.0,56.0,44.0,34.0,4.5032000000000005,8.054200000000002,9.0,5.682600000000001,qmof-f3e009b_primitive
73.3444,109.19099999999996,143.52039999999997,83.18099999999998,400.0,600.0,784.0,456.0,8.0,14.0,16.0,10.0,30.0,56.0,44.0,34.0,4.5032000000000005,8.054200000000002,9.0,5.682600000000001,qmof-f3e009b_primitive
73.3444,109.19099999999996,143.52039999999997,83.18099999999998,400.0,600.0,784.0,456.0,8.0,14.0,16.0,10.0,30.0,56.0,44.0,34.0,4.5032000000000005,8.054200000000002,9.0,5.682600000000001,qmof-f3e009b_primitive
73.3444,109.19099999999996,143.52039999999997,83.18099999999998,400.0,600.0,784.0,456.0,8.0,14.0,16.0,10.0,30.0,56.0,44.0,34.0,4.5032000000000005,8.054200000000002,9.0,5.682600000000001,qmof-f3e009b_primitive
73.3444,109.19099999999996,143.52039999999997,83.18099999999998,400.0,600.0,784.0,456.0,8.0,14.0,16.0,10.0,30.0,56.0,44.0,34.0,4.5032000000000005,8.054200000000002,9.0,5.682600000000001,qmof-f3e009b_primitive
443.28849999999983,836.2073999999997,1293.6438000000014,1649.9670000000017,2257.0,4260.0,6480.0,7728.0,52.0,108.0,168.0,222.0,276.0,684.0,1008.0,1278.0,26.802000000000028,58.6008,89.47200000000001,113.70540000000008,qmof-1281756_primitive
175.04080000000005,343.2399999999999,500.0724000000001,633.9214000000002,748.0,1408.0,2136.0,2668.0,24.0,48.0,72.0,90.0,120.0,288.0,408.0,522.0,10.22,23.0432,33.38000000000001,42.52100000000001,qmof-de5e312_primitive
175.04080000000002,343.23999999999995,500.0724000000001,633.9214000000002,748.0,1408.0,2136.0,2668.0,24.0,48.0,72.0,90.0,120.0,288.0,408.0,522.0,10.22,23.0432,33.38000000000001,42.52100000000001,qmof-de5e312_primitive
175.04080000000002,343.23999999999995,500.0724000000001,633.9214000000002,748.0,1408.0,2136.0,2668.0,24.0,48.0,72.0,90.0,120.0,288.0,408.0,522.0,10.22,23.0432,33.38000000000001,42.52100000000001,qmof-de5e312_primitive
175.04080000000002,343.23999999999995,500.0724000000001,633.9214000000002,748.0,1408.0,2136.0,2668.0,24.0,48.0,72.0,90.0,120.0,288.0,408.0,522.0,10.22,23.0432,33.38000000000001,42.52100000000001,qmof-de5e312_primitive
175.04080000000002,343.23999999999995,500.0724000000001,633.9214000000002,748.0,1408.0,2136.0,2668.0,24.0,48.0,72.0,90.0,120.0,288.0,408.0,522.0,10.22,23.0432,33.38000000000001,42.52100000000001,qmof-de5e312_primitive
175.04080000000002,343.23999999999995,500.0724000000001,633.9214000000002,748.0,1408.0,2136.0,2668.0,24.0,48.0,72.0,90.0,120.0,288.0,408.0,522.0,10.22,23.0432,33.38000000000001,42.52100000000001,qmof-de5e312_primitive
172.31599999999997,308.8431999999999,526.7411999999998,616.8173999999998,1184.0,2512.0,3012.0,3228.0,22.0,44.0,68.0,86.0,112.0,272.0,372.0,418.0,10.8892,25.21400000000001,36.2688,41.677400000000006,qmof-f17dd8e_primitive
172.31599999999997,308.8431999999999,526.7411999999998,616.8173999999998,1184.0,2512.0,3012.0,3228.0,22.0,44.0,68.0,86.0,112.0,272.0,372.0,418.0,10.8892,25.21400000000001,36.2688,41.677400000000006,qmof-f17dd8e_primitive
500.18729999999977,975.7680000000012,1500.3468000000018,1973.9400000000016,2355.0,4524.0,7056.0,8376.0,66.0,138.0,210.0,288.0,348.0,870.0,1290.0,1632.0,31.21140000000004,71.29380000000003,107.53619999999997,138.79199999999994,qmof-049a1ce_primitive
98.6524,90.744,475.212,0.0,682.0,1512.0,2430.0,0.0,7.0,12.0,30.0,0.0,42.0,72.0,30.0,0.0,4.3702000000000005,9.8832,15.123,0.0,qmof-697208e_primitive
298.4408,658.9710000000002,1085.9687999999994,1421.3199999999993,1328.0,3024.0,4728.0,5836.0,44.0,98.0,160.0,212.0,258.0,666.0,1024.0,1216.0,20.25400000000001,50.15780000000002,79.04160000000002,99.03719999999996,qmof-697208e_primitive
298.4408,658.9710000000002,1085.9687999999994,1421.3199999999993,1328.0,3024.0,4728.0,5836.0,44.0,98.0,160.0,212.0,258.0,666.0,1024.0,1216.0,20.25400000000001,50.15780000000002,79.04160000000002,99.03719999999996,qmof-697208e_primitive
229.9844,477.9499999999999,763.2787999999999,929.0600000000004,3902.0,2912.0,5336.0,6932.0,30.0,68.0,108.0,136.0,200.0,604.0,864.0,856.0,16.3941,37.655400000000014,59.195,71.67480000000002,qmof-ae3c113_primitive
227.7488,475.6039999999998,756.2407999999998,915.3060000000004,1094.0,2288.0,3464.0,3708.0,30.0,68.0,108.0,136.0,200.0,604.0,864.0,856.0,14.571000000000002,36.06920000000001,54.436400000000006,62.98160000000001,qmof-ae3c113_primitive
232.22,480.2959999999999,770.3168,943.0590000000002,6710.0,3536.0,7208.0,10206.0,30.0,68.0,108.0,136.0,200.0,604.0,864.0,864.0,18.217200000000005,39.24160000000001,63.9536,80.688,qmof-ae3c113_primitive
99.35439999999998,161.21099999999996,195.54039999999992,135.20099999999996,544.0,888.0,1072.0,744.0,12.0,22.0,24.0,18.0,46.0,88.0,76.0,64.0,6.8748000000000005,12.797400000000003,13.743200000000002,10.4258,qmof-ae3c113_primitive
99.3544,161.21099999999996,195.54039999999992,135.20099999999994,544.0,888.0,1072.0,744.0,12.0,22.0,24.0,18.0,46.0,88.0,76.0,64.0,6.8748,12.797400000000003,13.743200000000002,10.425800000000002,qmof-ae3c113_primitive
99.3544,161.21099999999996,195.54039999999992,135.20099999999994,544.0,888.0,1072.0,744.0,12.0,22.0,24.0,18.0,46.0,88.0,76.0,64.0,6.8748,12.7974,13.743200000000003,10.425800000000002,qmof-ae3c113_primitive
167.4094,371.586,605.5803999999999,631.626,766.0,1752.0,2440.0,1980.0,24.0,56.0,92.0,104.0,172.0,528.0,700.0,564.0,11.2536,29.26000000000001,42.97240000000001,41.159200000000006,qmof-7dfff4f_primitive
207.3535,421.835,670.3113999999999,810.1400000000001,856.0,1766.0,2560.0,2798.0,31.0,64.0,102.0,128.0,166.0,408.0,570.0,648.0,13.0935,30.84680000000001,45.44340000000002,53.18720000000002,qmof-7dfff4f_primitive
212.49910000000003,426.731,680.1033999999999,829.0519999999999,1144.0,1958.0,2944.0,3406.0,31.0,64.0,102.0,128.0,166.0,408.0,570.0,648.0,13.9367,31.80160000000001,47.35300000000001,56.51040000000001,qmof-7dfff4f_primitive
227.9376,505.234,840.5104,952.8432,942.0,2164.0,3160.0,3264.0,34.0,76.0,128.0,152.0,228.0,668.0,940.0,1000.0,14.3858,37.26920000000002,56.10720000000001,62.84960000000002,qmof-7dfff4f_primitive
212.4991,426.7310000000001,680.1033999999999,829.052,1144.0,1958.0,2944.0,3406.0,31.0,64.0,102.0,128.0,166.0,408.0,570.0,648.0,13.936700000000004,31.801600000000008,47.353000000000016,56.5104,qmof-7dfff4f_primitive
172.55499999999998,376.482,620.2683999999999,659.6579999999999,1054.0,1944.0,3016.0,2812.0,24.0,56.0,92.0,104.0,172.0,528.0,700.0,564.0,12.0968,30.214800000000007,45.8368,45.896,qmof-7dfff4f_primitive
195.5726,391.4972,598.1343999999999,724.063,866.0,1754.0,2488.0,2536.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,12.652400000000002,29.09140000000001,41.64800000000002,45.98860000000002,qmof-52ef7e9_primitive
195.5726,391.4972,598.1343999999999,724.063,866.0,1754.0,2488.0,2536.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,12.652400000000002,29.09140000000001,41.64800000000002,45.98860000000002,qmof-52ef7e9_primitive
195.5726,391.4972000000001,598.1343999999999,724.063,866.0,1754.0,2488.0,2536.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,12.652399999999998,29.09140000000001,41.64800000000002,45.98860000000002,qmof-52ef7e9_primitive
177.08939999999998,355.011,557.1304,682.442,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.5274,26.84220000000001,39.46120000000001,45.1084,qmof-04c1119_primitive
177.08939999999998,355.011,557.1304,682.442,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.5274,26.842200000000005,39.46120000000001,45.1084,qmof-04c1119_primitive
